Throughput,errors,elapsed,Latency,VmPeak,VmRSS,VmSize,VmHWM,VmPTE,Threads,MemFree,Buffers,Cached,Active,Inactive,Dirty,Writeback,AnonPages,Mapped,Slab,PageTables,Committed_AS,NumOfAllocFH,proc_fd
"5,90551",0.0,3.333333333333333,2.333333333333333,208652,21864,208652,,152,1,1625616,97768,731868,224788,1879612,15120,0,1244772,378864,182176,20220,5526920,7648,7648
"6,24220",0.0,10.6,1.8,208652,21864,208652,,152,1,1622060,97784,730012,224816,1876944,15124,0,1244276,376660,181988,20236,5534888,7648,7648
"6,98080",0.0,40.0,2.25,208652,21864,208652,,152,1,1616084,97792,735132,225316,1881556,15132,0,1248152,376608,182156,20740,5544424,7616,7616
"7,61905",0.0,11.75,1.5,208652,21864,208652,,152,1,1625828,97800,735408,230444,1856740,14828,0,1224044,377888,182824,21348,5596856,7648,7648
"7,85855",0.0,15.25,2.25,208652,21864,208652,,152,1,1645868,97808,736432,230452,1847624,11932,0,1213636,381852,183832,22196,5672324,7712,7712
"6,54664",0.0,27.0,1.25,208652,21864,208652,,152,1,1648240,97832,736420,230476,1847728,11924,0,1213928,377944,183860,22148,5655148,7680,7680
"6,45161",0.0,33.2,1.6,208652,21864,208652,,152,1,1644540,97840,736420,230484,1849444,11924,0,1213812,377984,183916,22328,5670416,7680,7680
"5,51876",0.0,3.8,1.6,208652,21864,208652,,152,1,1637568,97848,736428,230492,1850880,11924,0,1215104,378028,183928,22332,5655568,7712,7712
"5,64175",0.0,9.75,1.25,208652,21864,208652,,152,1,1685900,97856,735396,230532,1801840,28,0,1166580,376904,184116,22304,5641340,7680,7680
"8,34725",0.0,32.0,1.0,208652,21864,208652,,152,1,1725576,97864,735396,230540,1784436,156,0,1150112,376896,184508,22556,5663880,7680,7680
"6,65557",0.0,29.25,1.0,208652,21864,208652,,152,1,1718236,97872,735400,230548,1785996,148,0,1151444,376904,184928,22976,5688316,7680,7680
"6,27353",0.0,28.6,2.0,208652,21864,208652,,152,1,1710244,97880,735400,230564,1787888,144,0,1152964,376904,184884,23068,5686312,7680,7680
"7,49064",0.0,14.5,2.25,208652,21864,208652,,152,1,1717920,97888,735404,230572,1784496,152,0,1149268,378752,185168,23200,5702232,7680,7680
"5,58659",0.0,44.333333333333336,2.6666666666666665,208652,21864,208652,,152,1,1716464,97904,735404,230588,1786600,164,0,1150148,376496,185604,23376,5710924,7680,7680
"10,00000",0.0,29.666666666666668,2.333333333333333,208652,21864,208652,,152,1,1717648,97912,735412,230596,1787036,168,0,1151060,376904,186228,24060,5737240,7744,7712
"5,47046",0.0,11.2,2.4,208652,21864,208652,,152,1,1708864,97920,735412,230864,1791876,168,0,1157416,376064,187320,24980,5812584,7744,7744
"3,97614",0.0,2.0,2.0,208652,21864,208652,,152,1,1711244,97928,735404,232292,1788772,168,0,1154984,376064,187220,24892,5806740,7744,7744
"18,86792",0.0,53.0,1.0,208652,21864,208652,,152,1,1708748,97936,735420,235972,1785380,308,0,1155688,376940,187352,24892,5805448,7744,7712
"4,98753",0.0,12.75,1.75,208652,21864,208652,,152,1,1704828,97944,735424,235960,1787696,316,0,1157264,376904,186948,24368,5773088,7712,7712
"12,04819",0.0,31.666666666666668,1.6666666666666667,208652,21864,208652,,152,1,1695544,97968,740932,241108,1787392,512,0,1157584,376908,187872,24488,5782908,7744,7744
"500,00000",0.0,2.0,2.0,208652,21864,208652,,152,1,1700688,97980,740936,241116,1787700,512,0,1158052,376824,187552,24196,5765688,7744,7744
"9,74026",0.0,24.33333333333333,1.0,208652,21864,208652,,152,1,1694272,97988,740936,241116,1788744,512,0,1158836,376320,187368,24116,5756768,7712,7712
"90,90909",0.0,11.0,1.0,208652,21864,208652,,152,1,1693824,97996,740940,241124,1790452,512,0,1159680,376824,187992,23948,5758620,7712,7680
"50,00000",0.0,20.5,1.0,208652,21864,208652,,152,1,1725440,98004,740944,241124,1745012,536,0,1114616,376908,187288,23776,5749672,7712,7712
"5,50055",0.0,9.6,1.0,208652,21864,208652,,152,1,1731432,98012,740944,241128,1746864,536,0,1116232,375852,187680,23744,5734288,7712,7712
"2,69542",0.0,19.5,2.0,208652,21864,208652,,152,1,1728968,98020,740948,241132,1744452,536,0,1113592,376992,187256,23608,5736444,7680,7680
"500,00000",0.0,2.0,2.0,208652,21864,208652,,152,1,1723328,98028,740948,241140,1745336,528,0,1115996,376068,187440,23440,5721372,7712,7712
"5,30223",0.0,29.6,1.8,208652,21864,208652,,152,1,1726748,98036,740952,241140,1746576,536,0,1116292,376824,186852,23352,5704248,7712,7680
"4,00000",0.0,25.5,0.0,208652,21864,208652,,152,1,1729512,98044,740952,241148,1748396,536,0,1118036,376740,186748,23440,5706284,7680,7680
"100,00000",0.0,10.0,2.0,208652,21864,208652,,152,1,1725480,98052,740956,241156,1747260,536,0,1116484,376908,186636,23200,5707760,7680,7680
"4,79042",0.0,31.5,1.25,208652,21864,208652,,152,1,1719996,98060,740956,241156,1748136,536,0,1118696,376908,186692,23104,5701816,7680,7680
"15,38462",0.0,1.6666666666666667,1.6666666666666667,208652,21864,208652,,152,1,1723084,98068,740960,241164,1749504,536,0,1119184,375900,186684,22932,5701304,7680,7680
"250,00000",0.0,4.0,1.0,208652,21864,208652,,152,1,1713544,98100,740960,243752,1762336,560,0,1134684,376824,186752,23056,5717280,7680,7680
"125,00000",0.0,8.0,1.0,208652,21864,208652,,152,1,1712352,98108,740968,243756,1760520,560,0,1132620,375984,186740,23012,5710120,7680,7680
"181,81818",0.0,7.0,2.0,208652,21864,208652,,152,1,1711428,98116,740968,243764,1763668,560,0,1136164,376992,186924,23180,5717448,7680,7680
"5,52486",0.0,1.4,1.4,208652,21864,208652,,152,1,1710252,98124,741044,243764,1764800,560,0,1137032,375816,186624,23020,5710144,7680,7680
"2,63158",0.0,28.0,1.0,208652,21864,208652,,152,1,1710284,98132,740972,243796,1754976,560,0,1127104,376848,186576,23000,5690976,7712,7712
"66,66667",0.0,15.0,3.0,208652,21864,208652,,152,1,1729872,98140,740972,243788,1746588,556,0,1119180,376908,186636,22900,5698416,7680,7680
"5,48246",0.0,12.8,1.6,208652,21864,208652,,152,1,1724616,98148,740976,243796,1748816,280,0,1120064,376068,186796,22816,5699920,7680,7680
"3,89105",0.0,8.5,2.5,208652,21864,208652,,152,1,1721044,98156,740976,243804,1749992,300,0,1121644,376908,186496,23072,5700964,7680,7680
"28,57143",0.0,35.0,2.0,208652,21864,208652,,152,1,1721440,98164,740980,243812,1746844,304,0,1120736,376236,186376,22976,5681780,7680,7680
"4,64576",0.0,32.75,1.25,208652,21864,208652,,152,1,1723652,98172,740980,243820,1750872,308,0,1122844,375816,186640,22896,5699020,7680,7680
"14,49275",0.0,4.666666666666667,1.0,208652,21864,208652,,152,1,1718804,98180,740984,243828,1747464,304,0,1120192,376824,186480,22988,5690928,7680,7680
"47,61905",0.0,21.0,2.0,208652,21864,208652,,152,1,1717600,98188,740984,243836,1750156,308,0,1121968,376068,186524,23068,5691816,7712,7680
"8,35655",0.0,22.666666666666668,2.333333333333333,208652,21864,208652,,152,1,1716236,98196,740988,243844,1747648,308,0,1121124,376824,186680,22980,5692544,7712,7680
"1000,00000",0.0,1.0,1.0,208652,21864,208652,,152,1,1720520,98204,740992,243852,1738252,308,0,1112516,376236,186552,22808,5686836,7680,7680
"21,50538",0.0,88.0,3.5,208652,21864,208652,,152,1,1730148,98212,740996,243860,1737412,36,0,1109776,376152,186612,23076,5704640,7680,7680
"5,47046",0.0,14.0,2.4,208652,21864,208652,,152,1,1727136,98220,740996,243868,1739800,36,0,1112780,376908,186744,22912,5694776,7680,7680
"250,00000",0.0,4.0,1.0,208652,21864,208652,,152,1,1721256,98228,741000,243876,1742104,48,0,1113988,376152,186744,22908,5695220,7680,7680
"5,21376",0.0,32.6,2.0,208652,21864,208652,,152,1,1729928,98236,740996,243880,1744772,72,0,1117648,376948,186800,22868,5686080,7680,7680
"3,90625",0.0,24.0,1.5,208652,21864,208652,,152,1,1721608,98244,741004,243908,1747064,48,0,1119108,376940,186788,23036,5697364,7680,7680
"500,00000",0.0,2.0,2.0,208652,21864,208652,,152,1,1734756,98252,741004,243900,1742804,44,0,1115468,376908,186608,23084,5696984,7680,7680
"4,72813",0.0,26.5,1.75,208652,21864,208652,,152,1,1740312,98260,741004,243908,1745800,44,0,1117404,375816,186516,23076,5697116,7680,7680
"14,56311",0.0,5.0,1.3333333333333333,208652,21864,208652,,152,1,1744360,98268,741008,243916,1744968,44,0,1117656,376824,186764,23080,5699496,7680,7680
"18,86792",0.0,53.0,2.0,208652,21864,208652,,152,1,1734144,98276,741008,243924,1748820,44,0,1119536,376824,186752,23000,5692452,7680,7680
"10,00000",0.0,21.666666666666668,1.3333333333333333,208652,21864,208652,,152,1,1729972,98284,741012,243932,1742704,44,0,1115104,376824,186812,22916,5701968,7680,7680
"18,51852",0.0,54.0,2.0,208652,21864,208652,,152,1,1726976,98292,741012,243940,1744936,44,0,1117576,376404,186632,23084,5692812,7680,7680
"105,26316",0.0,7.0,1.0,208652,21864,208652,,152,1,1735616,98300,741016,243948,1745888,44,0,1117268,376236,186692,23084,5702420,7712,7680
"5,49451",0.0,4.6,1.6,208652,21864,208652,,152,1,1733708,98308,741020,243956,1748464,48,0,1121180,376824,186648,23008,5704176,7680,7680
"2,78164",0.0,13.5,1.5,208652,21864,208652,,152,1,1731312,98316,741024,243964,1743884,48,0,1116604,376236,186644,23020,5704004,7680,7680
"21,27660",0.0,47.0,1.0,208652,21864,208652,,152,1,1726920,98324,741024,243972,1747736,48,0,1120224,376908,187168,22936,5695284,7680,7712
"3,89105",0.0,26.5,2.0,208652,21864,208652,,152,1,1725388,98332,741028,243988,1749744,52,0,1122616,376176,186580,22920,5706224,7680,7680
"1000,00000",0.0,1.0,1.0,208652,21864,208652,,152,1,1727224,98340,741028,244004,1755440,52,0,1127492,376908,186636,23024,5707836,7712,7712
"5,00626",0.0,16.75,1.25,208652,21864,208652,,152,1,1735044,98348,741080,244020,1756848,56,0,1128652,376924,186620,23032,5702336,7680,7680
"11,19403",0.0,48.333333333333336,2.333333333333333,208652,21864,208652,,152,1,1752412,98356,741032,244028,1741700,56,0,1114176,376740,186480,23024,5701092,7680,7680
"35,71429",0.0,28.0,2.0,208652,21864,208652,,152,1,1759548,98364,741036,244036,1745276,60,0,1117172,376992,186800,23112,5710712,7712,7680
"9,23077",0.0,27.666666666666668,1.3333333333333333,208652,21864,208652,,152,1,1747744,98372,741036,244044,1749484,60,0,1121476,376908,186896,23108,5711092,7680,7680
"40,00000",0.0,25.0,1.0,208652,21864,208652,,152,1,1751924,98380,741036,244052,1741504,4,0,1113192,376908,186532,23028,5712180,7680,7680
"31,74603",0.0,57.5,1.5,208652,21864,208652,,152,1,1752620,98388,741040,244060,1742172,28,0,1114268,376740,186516,23112,5705312,7712,7712
"5,47645",0.0,8.2,1.8,208652,21864,208652,,152,1,1747092,98396,741040,244068,1744556,32,0,1116496,376992,186364,23204,5717044,7680,7680
"2,69906",0.0,26.0,1.5,208652,21864,208652,,152,1,1748960,98404,741048,244076,1748476,36,0,1120580,376896,186560,23036,5714812,7680,7680
"125,00000",0.0,8.0,1.0,208652,21864,208652,,152,1,1741160,98412,741048,244084,1751376,36,0,1123292,376908,186644,23200,5708948,7712,7712
"5,57414",0.0,18.0,2.2,208652,21864,208652,,152,1,1743192,98420,741052,244092,1746052,32,0,1117864,375816,186424,23120,5708080,7680,7680
"3,95257",0.0,30.0,1.5,208652,21864,208652,,152,1,1737708,98428,741052,244100,1750476,40,0,1122248,376824,186568,22956,5707660,7648,7648
"40,00000",0.0,25.0,1.0,208652,21864,208652,,152,1,1735704,98436,741056,244108,1749636,40,0,1122828,376068,186712,23036,5708200,7680,7680
"4,99376",0.0,21.25,1.5,208652,21864,208652,,152,1,1736576,98444,741056,244116,1753736,40,0,1125616,376068,186500,23036,5710164,7680,7680
"14,70588",0.0,8.666666666666666,2.0,208652,21864,208652,,152,1,1738872,98452,741060,244124,1750964,40,0,1123112,376908,186788,22948,5703536,7680,7680
"23,80952",0.0,42.0,2.0,208652,21864,208652,,152,1,1736116,98460,741060,244132,1752264,40,0,1124428,376824,186696,23132,5712776,7712,7680
"76,92308",0.0,13.0,1.0,208652,21864,208652,,152,1,1731116,98468,741064,244144,1756184,40,0,1128452,376944,186484,23160,5715928,7712,7712
"666,66667",0.0,1.0,1.0,208652,21864,208652,,152,1,1742416,98476,741064,244148,1753120,40,0,1126800,376236,186512,23060,5707440,7680,7680
"5,22466",0.0,16.4,1.8,208652,21864,208652,,152,1,1737696,98484,741108,244156,1748356,40,0,1122844,376896,186516,23236,5725980,7680,7680
"2,78552",0.0,9.5,1.5,208652,21864,208652,,152,1,1741808,98492,741068,244180,1745852,40,0,1119860,376920,186476,23028,5717844,7712,7712
"22,72727",0.0,44.0,1.0,208652,21864,208652,,152,1,1734176,98500,741072,244172,1750224,40,0,1124748,376924,186752,22972,5718268,7712,7712
"5,51876",0.0,20.4,2.4,208652,21864,208652,,152,1,1751268,98508,741076,244180,1740360,44,0,1115024,376992,186804,23224,5728004,7680,7680
"3,90625",0.0,8.5,1.0,208652,21864,208652,,152,1,1742968,98516,741076,244188,1745932,44,0,1120092,376908,186384,22976,5719924,7680,7680
"22,22222",0.0,45.0,2.0,208652,21864,208652,,152,1,1739192,98524,741080,244196,1749404,44,0,1123728,376320,186592,22972,5720600,7680,7680
"5,01882",0.0,6.5,1.25,208652,21864,208652,,152,1,1735776,98532,741080,244204,1751816,44,0,1126232,376908,186604,23152,5723960,7712,7712
"14,49275",0.0,13.333333333333334,1.3333333333333333,208652,21864,208652,,152,1,1750104,98540,741084,244212,1747160,36,0,1120996,376908,186680,22904,5724348,7680,7680
"23,25581",0.0,43.0,2.0,208652,21864,208652,,152,1,1726624,98548,741084,244220,1762720,40,0,1136544,376824,186688,23072,5737092,7712,7712
"9,90099",0.0,27.33333333333333,1.3333333333333333,208652,21864,208652,,152,1,1718560,98556,741088,244228,1768892,40,0,1143628,376908,186664,23188,5737740,7680,7680
"500,00000",0.0,2.0,2.0,208652,21864,208652,,152,1,1724704,98564,741088,244236,1772660,40,0,1145896,375816,186784,23112,5740024,7680,7680
"95,23810",0.0,14.5,1.5,208652,21864,208652,,152,1,1722252,98572,741092,244244,1767104,40,0,1140584,376152,186748,23116,5739592,7680,7680
"5,20291",0.0,35.2,2.6,208652,21864,208652,,152,1,1716720,98580,741092,244252,1772272,40,0,1146092,376236,186696,23104,5751836,7680,7680
"2,80899",0.0,2.5,1.0,208652,21864,208652,,152,1,1720200,98588,741096,244260,1776080,40,0,1151916,376152,186700,23104,5734436,7680,7680
"21,73913",0.0,46.0,1.0,208652,21864,208652,,152,1,1725632,98596,741096,244268,1760172,40,0,1133564,376908,186708,23096,5732160,7680,7680
"5,53710",0.0,4.4,1.0,208652,21864,208652,,152,1,1743316,98604,741100,244276,1749920,40,0,1122896,376836,186648,23084,5733984,7680,7680
"90,90909",0.0,11.0,2.0,208652,21864,208652,,152,1,1734800,98612,741104,244284,1751612,44,0,1125500,376912,186716,23188,5729676,7680,7680
"4,93827",0.0,19.5,1.75,208652,21864,208652,,152,1,1723528,98620,741096,244284,1758384,8,0,1132528,376912,186692,23104,5736772,7712,7712
"13,88889",0.0,23.33333333333333,2.333333333333333,208652,21864,208652,,152,1,1731724,98628,741108,244304,1755712,40,0,1130352,375820,186720,23376,5734468,7680,7680
"22,22222",0.0,45.0,1.0,208652,21864,208652,,152,1,1749456,98636,741108,244308,1741980,40,0,1115952,376912,186516,23100,5745228,7712,7712
"10,06711",0.0,2.333333333333333,1.3333333333333333,208652,21864,208652,,152,1,1740128,98644,741112,244316,1749072,40,0,1122372,375820,186644,23276,5737720,7680,7712
"1000,00000",0.0,1.0,1.0,208652,21864,208652,,152,1,1733600,98652,741112,244324,1753504,40,0,1126972,376744,186472,23020,5736152,7680,7680
"166,66667",0.0,3.0,0.5,208652,21864,208652,,152,1,1729080,98660,741116,244332,1747656,40,0,1121292,376744,186848,23276,5730808,7712,7680
"5,21376",0.0,36.8,3.2,208652,21864,208652,,152,1,1724784,98668,741116,244340,1751692,40,0,1126000,376660,186736,23108,5730360,7680,7680
"2,78164",0.0,7.5,1.5,208652,21864,208652,,152,1,1729108,98676,741120,244348,1764360,40,0,1142488,375820,186616,23020,5750656,7680,7680
"20,40816",0.0,49.0,1.0,208652,21864,208652,,152,1,1711712,98684,741120,244356,1775304,40,0,1148788,376912,186756,23048,5753864,7680,7680
"5,54939",0.0,20.8,1.6,208652,21864,208652,,152,1,1716756,98692,741124,244364,1768060,40,0,1142352,376884,186888,23224,5760696,7680,7680
"3,76648",0.0,14.0,1.0,208652,21864,208652,,152,1,1730152,98700,741124,244372,1762884,40,0,1137348,376828,186596,23140,5754464,7712,7712
"25,64103",0.0,39.0,2.0,208652,21864,208652,,152,1,1715120,98708,741128,244380,1760984,40,0,1135504,376912,186852,23056,5745332,7680,7680
"4,97512",0.0,18.5,1.25,208652,21864,208652,,152,1,1727160,98716,741132,244388,1758796,44,0,1132916,376912,187040,23052,5749380,7680,7680
"15,30612",0.0,13.333333333333334,1.3333333333333333,208652,21864,208652,,152,1,1728472,98724,741136,244396,1759596,44,0,1133032,376996,186548,23132,5753316,7680,7680
"1000,00000",0.0,1.0,1.0,208652,21864,208652,,152,1,1721708,98732,741136,244404,1764936,44,0,1138448,376828,186668,23216,5761028,7680,7680
"200,00000",0.0,5.0,1.0,208652,21864,208652,,152,1,1714692,98740,741140,244412,1756920,44,0,1130524,376072,186912,23136,5753572,7680,7680
"333,33333",0.0,2.0,0.5,208652,21864,208652,,152,1,1727260,98748,741108,244412,1752992,36,0,1127212,376904,187032,23248,5755768,7712,7712
"5,21921",0.0,25.4,1.8,208652,21864,208652,,152,1,1729872,98756,741144,244444,1759808,40,0,1133512,375784,186736,23088,5751396,7680,7680
"2,72851",0.0,17.0,2.0,208652,21864,208652,,152,1,1723288,98764,741148,244436,1759936,48,0,1134316,376912,186944,23232,5754656,7712,7680
"500,00000",0.0,2.0,2.0,208652,21864,208652,,152,1,1732128,98772,741152,244444,1758512,56,0,1132632,376324,186668,23148,5752716,7680,7680
"5,49451",0.0,26.6,1.4,208652,21864,208652,,152,1,1707860,98780,741152,244452,1779836,60,0,1154260,376744,187300,23180,5767300,7680,7712
"3,70370",0.0,41.0,2.0,208652,21864,208652,,152,1,1714904,98788,741152,244460,1773540,60,0,1147992,376912,187100,23096,5778224,7712,7680
"125,00000",0.0,8.0,2.0,208652,21864,208652,,152,1,1721324,98796,741156,244468,1766988,60,0,1141164,376912,186984,23348,5778096,7680,7680
"4,84262",0.0,20.5,1.75,208652,21864,208652,,152,1,1713752,98804,741156,244476,1774540,52,0,1148952,376156,187056,23180,5778364,7680,7680
"14,85149",0.0,14.0,1.0,208652,21864,208652,,152,1,1721172,98812,741164,244484,1761812,64,0,1135532,376828,186868,23240,5766672,7680,7680
"20,83333",0.0,48.0,2.0,208652,21864,208652,,152,1,1728684,98820,741164,244492,1760204,64,0,1135552,375736,186632,23240,5767684,7712,7712
"9,83607",0.0,13.666666666666666,1.6666666666666667,208652,21864,208652,,152,1,1713212,98828,741168,244500,1779904,64,0,1154060,376912,186884,23096,5777736,7680,7680
"76,92308",0.0,13.0,1.0,208652,21864,208652,,152,1,1724272,98836,741168,244508,1772184,60,0,1146696,375736,187060,23352,5786568,7680,7680
"47,61905",0.0,22.0,2.0,208652,21864,208652,,152,1,1712156,98844,741172,244516,1767676,64,0,1142084,376240,186808,23076,5757776,7680,7680
"5,38793",0.0,24.8,1.2,208652,21864,208652,,152,1,1718452,98852,741172,244524,1764332,32,0,1139020,376828,187032,23244,5769480,7712,7680
"2,76625",0.0,20.5,1.0,208652,21864,208652,,152,1,1714788,98860,741176,244532,1762684,36,0,1137292,376900,186848,23208,5760164,7712,7712
"5,32481",0.0,13.2,1.4,208652,21864,208652,,152,1,1710036,98868,741176,244540,1771024,36,0,1144672,376912,187000,23412,5767188,7680,7680
"3,74532",0.0,19.5,1.0,208652,21864,208652,,152,1,1716356,98876,741252,244540,1770672,36,0,1143984,376912,186920,23148,5765760,7680,7680
"66,66667",0.0,15.0,1.0,208652,21864,208652,,152,1,1731744,98884,741180,244564,1756328,48,0,1132316,376840,186880,23076,5760816,7680,7680
"5,00626",0.0,5.0,2.0,208652,21864,208652,,152,1,1725196,98892,741184,244576,1753348,48,0,1126576,376964,186848,23180,5764680,7680,7680
"10,71429",0.0,50.333333333333336,2.0,208652,21864,208652,,152,1,1719972,98900,741184,244580,1756584,52,0,1131076,376828,186608,23000,5771700,7680,7680
"23,80952",0.0,42.0,2.0,208652,21864,208652,,152,1,1738128,98908,741188,244588,1752892,52,0,1126368,376828,186548,23088,5772904,7680,7680
"10,00000",0.0,3.333333333333333,0.6666666666666666,208652,21864,208652,,152,1,1723924,98916,741192,244596,1761472,48,0,1135468,376912,186504,23256,5775152,7680,7680
"20,83333",0.0,48.0,2.0,208652,21864,208652,,152,1,1724388,98924,741196,244604,1758432,60,0,1132692,376896,186640,23272,5768584,7680,7680
"333,33333",0.0,1.0,1.0,208652,21864,208652,,152,1,1723768,98932,741196,244612,1756680,60,0,1130828,376072,186876,23100,5777368,7680,7680
"5,47046",0.0,15.0,2.2,208652,21864,208652,,152,1,1710408,98940,741196,244620,1763792,60,0,1137760,376940,186700,23188,5779900,7712,7712
"2,84900",0.0,10.0,2.0,208652,21864,208652,,152,1,1717088,98948,741200,244628,1763008,60,0,1136488,376156,186616,23448,5779548,7712,7712
"20,00000",0.0,50.0,2.0,208652,21864,208652,,152,1,1727160,98956,741200,244636,1761296,56,0,1135192,376912,186628,23272,5782236,7680,7680
"5,41126",0.0,30.2,2.0,208652,21864,208652,,152,1,1719736,98964,741204,244644,1766316,60,0,1140976,376912,186880,23196,5791592,7680,7680
"3,79507",0.0,14.5,1.0,208652,21864,208652,,152,1,1711308,98972,741204,244652,1770784,60,0,1143688,376576,186616,23316,5795984,7680,7680
"500,00000",0.0,2.0,2.0,208652,21864,208652,,152,1,1715036,98980,741208,244660,1771288,60,0,1145488,376996,186528,23308,5795368,7712,7712
"4,95663",0.0,15.0,1.5,208652,21864,208652,,152,1,1702716,98988,741208,244668,1780664,60,0,1154808,376324,186780,23224,5786972,7680,7680
"12,34568",0.0,16.666666666666668,1.6666666666666667,208652,21864,208652,,152,1,1705780,98996,741212,244676,1778984,60,0,1153620,376912,186756,23228,5805212,7680,7680
"1000,00000",0.0,1.0,1.0,208652,21864,208652,,152,1,1711532,99004,741212,244684,1777432,60,0,1151040,376896,186984,23248,5798624,7680,7680
"1000,00000",0.0,1.0,1.0,208652,21864,208652,,152,1,1698200,99012,741216,244692,1786616,60,0,1162804,376912,186832,23316,5799048,7712,7680
"74,07407",0.0,14.0,1.0,208652,21864,208652,,152,1,1702300,99020,741264,244688,1778440,24,40,1153816,376868,186632,23096,5799012,7680,7680
"5,11771",0.0,46.6,2.6,208652,21864,208652,,152,1,1708508,99028,741224,244720,1773588,64,0,1149112,375780,186560,23328,5798980,7680,7680
"2,82885",0.0,2.5,1.0,208652,21864,208652,,152,1,1712476,99036,741224,244716,1783420,60,0,1159880,376912,186852,23232,5806836,7680,7680
"500,00000",0.0,2.0,2.0,208652,21864,208652,,152,1,1717972,99044,741228,244724,1764696,56,0,1140800,376912,186604,23212,5787076,7680,7680
"5,51876",0.0,19.6,2.2,208652,21864,208652,,152,1,1721548,99052,741228,244732,1759936,56,0,1135460,376828,186772,23468,5792152,7680,7680
"4,03226",0.0,1.0,1.0,208652,21864,208652,,152,1,1709480,99060,741232,244740,1768144,56,0,1143324,376912,186592,23136,5784664,7680,7680
"200,00000",0.0,5.0,1.0,208652,21864,208652,,152,1,1708996,99068,741232,244748,1765760,56,0,1141104,376996,186580,23216,5800912,7680,7680
"4,82509",0.0,22.0,1.25,208652,21864,208652,,152,1,1722868,99076,741236,244756,1761860,56,0,1137472,376828,186516,23396,5793532,7712,7712
"15,00000",0.0,0.6666666666666666,0.6666666666666666,208652,21864,208652,,152,1,1708360,99084,741236,244764,1771208,0,0,1147048,376324,186692,23228,5803244,7680,7680
"111,11111",0.0,9.0,2.0,208652,21864,208652,,152,1,1719244,99092,741236,244772,1767576,28,0,1143180,376072,186648,23144,5803304,7680,7680
"9,93377",0.0,22.33333333333333,1.0,208652,21864,208652,,152,1,1720176,99100,741240,244780,1765940,28,0,1141716,376912,186824,23484,5797404,7680,7680
"500,00000",0.0,2.0,2.0,208652,21864,208652,,152,1,1708636,99108,741240,244788,1774904,36,0,1150580,376072,186532,23156,5798696,7680,7680
"36,36364",0.0,27.0,2.0,208652,21864,208652,,152,1,1709344,99116,741244,244796,1773560,36,0,1149064,376828,186552,23152,5806128,7680,7680
"5,49451",0.0,8.4,1.0,208652,21864,208652,,152,1,1715012,99124,741248,244804,1778972,32,0,1154804,376912,186488,23364,5805860,7680,7680
"2,60756",0.0,32.5,2.0,208652,21864,208652,,152,1,1702772,99132,741252,244812,1784132,40,0,1159972,376116,186544,23208,5806492,7680,7680
"5,23013",0.0,53.8,2.4,208652,21864,208652,,152,1,1717652,99140,741252,244820,1772156,44,0,1146896,376996,186680,23440,5821308,7680,7680
"3,99202",0.0,1.5,1.5,208652,21864,208652,,152,1,1716528,99148,741244,244820,1771080,44,0,1145880,376912,186820,23272,5814412,7680,7680
"1000,00000",0.0,1.0,1.0,208652,21864,208652,,152,1,1705952,99156,741256,244840,1771900,44,0,1148464,376904,187236,23248,5803676,7680,7680
"4,90196",0.0,29.0,1.5,208652,21864,208652,,152,1,1720656,99164,741260,244844,1769080,0,0,1144316,376156,186588,23432,5811492,7712,7680
"14,35407",0.0,5.666666666666667,2.0,208652,21864,208652,,152,1,1709260,99172,741260,244852,1778672,32,0,1154756,376912,186680,23180,5810888,7680,7680
"35,71429",0.0,28.0,1.0,208652,21864,208652,,152,1,1708864,99180,741264,244860,1769392,32,0,1145376,376096,186568,23320,5814528,7680,7680
"10,10101",0.0,17.666666666666668,1.3333333333333333,208652,21864,208652,,152,1,1714208,99188,741264,244868,1761292,36,0,1137776,376940,186708,23396,5822412,7712,7680
"333,33333",0.0,3.0,3.0,208652,21864,208652,,152,1,1720872,99196,741268,244876,1756256,36,0,1132172,376096,186652,23400,5813960,7680,7680
"31,25000",0.0,58.0,2.5,208652,21864,208652,,152,1,1715736,99204,741268,244884,1757004,4,0,1132228,376904,187236,23392,5813768,7680,7680
"5,31350",0.0,19.0,1.2,208652,21864,208652,,152,1,1733188,99212,741272,244892,1756092,32,0,1131576,376912,187016,23268,5820504,7712,7712
"2,83688",0.0,6.5,1.0,208652,21864,208652,,152,1,1713904,99220,741276,244900,1767536,40,0,1142908,376936,186680,23404,5812164,7712,7680
"111,11111",0.0,9.0,1.0,208652,21864,208652,,152,1,1732936,99228,741280,244908,1758516,40,0,1133992,376096,186980,23324,5826872,7680,7680
"5,36481",0.0,17.4,1.2,208652,21864,208652,,152,1,1703900,99236,741280,244916,1782360,40,0,1157988,376096,187244,23360,5837068,7680,7680
"3,99202",0.0,26.0,1.0,208652,21864,208652,,152,1,1711728,99244,741280,244924,1772676,40,0,1148572,376828,186688,23484,5836164,7712,7712
"71,42857",0.0,14.0,1.0,208652,21864,208652,,152,1,1703916,99252,741284,244932,1777924,36,0,1153648,376984,187012,23324,5832440,7680,7680
"4,76190",0.0,17.5,1.0,208652,21864,208652,,152,1,1705240,99260,741284,244940,1776308,40,0,1151356,376772,186804,23588,5833644,7712,7712
"14,01869",0.0,5.333333333333333,1.0,208652,21864,208652,,152,1,1713144,99268,741288,244948,1774244,44,0,1149736,376912,186620,23320,5839256,7712,7712
